Date,Day_of_week,Holiday,Moon_Phase,Average_wind,Max_temp,Min_temp,Total_precipitation,Average_mslp,Holiday_prev,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7
17-jul-19,3,0,100,4.200350318,299.4641,284.3125,0.000610352,101606.7569,0.0,36.0,50.0,53.0,34.0,31.0,40.0,36.0,48,41.0,40.0,54.0,35.0,41.0,47.0
18-jul-19,4,0,99,3.989109301,299.4641,284.3125,0.058959961,101666.6441,0.0,48.0,36.0,50.0,53.0,34.0,31.0,40.0,41,40.0,54.0,35.0,41.0,47.0,43.0
19-jul-19,5,0,96,3.429685952,299.4641,284.3125,0.058959961,101741.3869,0.0,41.0,48.0,36.0,50.0,53.0,34.0,31.0,40,54.0,35.0,41.0,47.0,43.0,32.0
20-jul-19,6,0,91,3.429685952,304.92883,285.3352,0.059936523,101675.3668,0.0,40.0,41.0,48.0,36.0,50.0,53.0,34.0,54,35.0,41.0,47.0,43.0,32.0,44.0
21-jul-19,7,0,84,3.429685952,304.92883,285.3352,0.006835938,101646.1601,0.0,54.0,40.0,41.0,48.0,36.0,50.0,53.0,35,41.0,47.0,43.0,32.0,44.0,40.0
22-jul-19,1,0,75,2.429676606,304.92883,285.3352,0.008544922,101731.03,0.0,35.0,54.0,40.0,41.0,48.0,36.0,50.0,41,47.0,43.0,32.0,44.0,40.0,54.0
23-jul-19,2,0,66,2.82405341,309.0393,290.95172,0.007568359,101886.742,0.0,41.0,35.0,54.0,40.0,41.0,48.0,36.0,47,43.0,32.0,44.0,40.0,54.0,41.0
24-jul-19,3,0,55,3.217054985,309.56738,290.95172,0.063476563,101884.5476,0.0,47.0,41.0,35.0,54.0,40.0,41.0,48.0,43,32.0,44.0,40.0,54.0,41.0,42.0
25-jul-19,4,0,45,3.217054985,309.56738,290.95172,0.066772461,101649.3678,0.0,43.0,47.0,41.0,35.0,54.0,40.0,41.0,32,44.0,40.0,54.0,41.0,42.0,50.0
26-jul-19,5,0,34,4.023319798,309.56738,291.76532,0.084472656,101383.8859,0.0,32.0,43.0,47.0,41.0,35.0,54.0,40.0,44,40.0,54.0,41.0,42.0,50.0,42.0
27-jul-19,6,0,25,4.023319798,309.17847,289.58374,0.194824219,101303.1515,0.0,44.0,32.0,43.0,47.0,41.0,35.0,54.0,40,54.0,41.0,42.0,50.0,42.0,35.0
28-jul-19,7,0,16,4.023319798,309.17847,287.35663,0.53491211,101201.2535,0.0,40.0,44.0,32.0,43.0,47.0,41.0,35.0,54,41.0,42.0,50.0,42.0,35.0,49.0
29-jul-19,1,0,9,3.617665658,295.74805,285.74432,0.524291993,101241.2328,0.0,54.0,40.0,44.0,32.0,43.0,47.0,41.0,41,42.0,50.0,42.0,35.0,49.0,54.0
30-jul-19,2,0,4,3.617665658,301.41235,283.5582,0.356201172,101194.2494,0.0,41.0,54.0,40.0,44.0,32.0,43.0,47.0,42,50.0,42.0,35.0,49.0,54.0,42.0
31-jul-19,3,0,1,4.181417979,301.41235,283.5582,0.014770508,101494.7798,0.0,42.0,41.0,54.0,40.0,44.0,32.0,43.0,50,42.0,35.0,49.0,54.0,42.0,45.0
01-ago-19,4,0,0,4.181417979,301.41235,283.378,0.00769043,101685.4811,0.0,50.0,42.0,41.0,54.0,40.0,44.0,32.0,42,35.0,49.0,54.0,42.0,45.0,52.0
02-ago-19,5,0,1,4.181417979,299.03796,283.378,0.022460937,101790.239,0.0,42.0,50.0,42.0,41.0,54.0,40.0,44.0,35,49.0,54.0,42.0,45.0,52.0,31.0
03-ago-19,6,0,5,3.185233521,299.03796,283.378,0.019042969,101711.8753,0.0,35.0,42.0,50.0,42.0,41.0,54.0,40.0,49,54.0,42.0,45.0,52.0,31.0,41.0
04-ago-19,7,0,11,3.185233521,304.3418,286.76477,0.019042969,101589.9924,0.0,49.0,35.0,42.0,50.0,42.0,41.0,54.0,54,42.0,45.0,52.0,31.0,41.0,42.0
05-ago-19,1,0,18,3.185233521,304.3418,286.76477,0.000244141,101593.3794,0.0,54.0,49.0,35.0,42.0,50.0,42.0,41.0,42,45.0,52.0,31.0,41.0,42.0,39.0
06-ago-19,2,0,27,2.911638786,304.3418,286.76477,0.00012207,101531.3012,0.0,42.0,54.0,49.0,35.0,42.0,50.0,42.0,45,52.0,31.0,41.0,42.0,39.0,42.0
07-ago-19,3,0,37,2.911638786,302.33398,289.36908,0.028198242,101466.1997,0.0,45.0,42.0,54.0,49.0,35.0,42.0,50.0,52,31.0,41.0,42.0,39.0,42.0,43.0
08-ago-19,4,0,47,2.656329473,302.33398,289.36908,0.034057617,101351.7892,0.0,52.0,45.0,42.0,54.0,49.0,35.0,42.0,31,41.0,42.0,39.0,42.0,43.0,38.0
09-ago-19,5,0,58,2.582927692,307.04663,289.79163,0.039550781,101205.8699,0.0,31.0,52.0,45.0,42.0,54.0,49.0,35.0,41,42.0,39.0,42.0,43.0,38.0,26.0
10-ago-19,6,0,68,2.582927692,307.04663,289.79163,0.064819335,101171.8853,0.0,41.0,31.0,52.0,45.0,42.0,54.0,49.0,42,39.0,42.0,43.0,38.0,26.0,54.0
11-ago-19,7,0,78,3.032145216,307.04663,289.54303,0.06298828,101400.2986,0.0,42.0,41.0,31.0,52.0,45.0,42.0,54.0,39,42.0,43.0,38.0,26.0,54.0,41.0
12-ago-19,1,0,86,3.752664498,304.2218,288.34296,0.29296875,101618.8421,0.0,39.0,42.0,41.0,31.0,52.0,45.0,42.0,42,43.0,38.0,26.0,54.0,41.0,35.0
13-ago-19,2,0,92,4.430831137,297.10876,286.1773,0.240966798,101945.5774,0.0,42.0,39.0,42.0,41.0,31.0,52.0,45.0,43,38.0,26.0,54.0,41.0,35.0,43.0
14-ago-19,3,0,97,4.430831137,295.59875,284.03754,0.237060548,102061.0614,0.0,43.0,42.0,39.0,42.0,41.0,31.0,52.0,38,26.0,54.0,41.0,35.0,43.0,40.0
15-ago-19,4,1,100,4.430831137,300.42688,281.46332,0.001464844,102149.6778,0.0,38.0,43.0,42.0,39.0,42.0,41.0,31.0,26,54.0,41.0,35.0,43.0,40.0,39.0
16-ago-19,5,0,100,3.291561643,300.42688,281.46332,0.004882812,102150.9267,1.0,26.0,38.0,43.0,42.0,39.0,42.0,41.0,54,41.0,35.0,43.0,40.0,39.0,40.0
17-ago-19,6,0,98,3.291561643,303.39026,281.46332,0.004760742,102006.5745,0.0,54.0,26.0,38.0,43.0,42.0,39.0,42.0,41,35.0,43.0,40.0,39.0,40.0,35.0
18-ago-19,7,0,94,3.291561643,305.50354,283.18445,0.004760742,101803.6013,0.0,41.0,54.0,26.0,38.0,43.0,42.0,39.0,35,43.0,40.0,39.0,40.0,35.0,35.0
19-ago-19,1,0,88,3.467804025,305.50354,283.18445,0.003173828,101524.7596,0.0,35.0,41.0,54.0,26.0,38.0,43.0,42.0,43,40.0,39.0,40.0,35.0,35.0,40.0
20-ago-19,2,0,80,4.794266666,305.50354,285.51038,0.186279295,101570.8246,0.0,43.0,35.0,41.0,54.0,26.0,38.0,43.0,40,39.0,40.0,35.0,35.0,40.0,42.0
21-ago-19,3,0,71,4.794266666,301.5581,286.70538,0.7824707,101838.7093,0.0,40.0,43.0,35.0,41.0,54.0,26.0,38.0,39,40.0,35.0,35.0,40.0,42.0,34.0
22-ago-19,4,0,61,4.794266666,299.26294,284.71667,0.780517575,102122.8813,0.0,39.0,40.0,43.0,35.0,41.0,54.0,26.0,40,35.0,35.0,40.0,42.0,34.0,40.0
23-ago-19,5,0,50,3.778553101,299.39343,284.71667,0.597412108,102207.5774,0.0,40.0,39.0,40.0,43.0,35.0,41.0,54.0,35,35.0,40.0,42.0,34.0,40.0,46.0
24-ago-19,6,0,40,2.872021914,304.0238,283.11005,0.001220703,102110.9897,0.0,35.0,40.0,39.0,40.0,43.0,35.0,41.0,35,40.0,42.0,34.0,40.0,46.0,43.0
25-ago-19,7,0,30,2.872021914,305.24792,283.11005,0.0,101978.0531,0.0,35.0,35.0,40.0,39.0,40.0,43.0,35.0,40,42.0,34.0,40.0,46.0,43.0,47.0
26-ago-19,1,0,20,2.482325314,305.24792,283.11005,0.000610352,101812.5167,0.0,40.0,35.0,35.0,40.0,39.0,40.0,43.0,42,34.0,40.0,46.0,43.0,47.0,43.0
27-ago-19,2,0,13,2.830847182,305.24792,288.02386,0.038574219,101688.6033,0.0,42.0,40.0,35.0,35.0,40.0,39.0,40.0,34,40.0,46.0,43.0,47.0,43.0,49.0
28-ago-19,3,0,6,2.830847182,304.4215,290.15576,0.076049805,101643.828,0.0,34.0,42.0,40.0,35.0,35.0,40.0,39.0,40,46.0,43.0,47.0,43.0,49.0,58.0
29-ago-19,4,0,2,2.830847182,302.40173,290.15067,0.093261719,101670.8668,0.0,40.0,34.0,42.0,40.0,35.0,35.0,40.0,46,43.0,47.0,43.0,49.0,58.0,43.0
30-ago-19,5,0,0,1.952097123,303.5055,290.03253,0.055297852,101805.4643,0.0,46.0,40.0,34.0,42.0,40.0,35.0,35.0,43,47.0,43.0,49.0,58.0,43.0,31.0
31-ago-19,6,0,0,1.952097123,305.27502,289.32,0.020263672,101899.0338,0.0,43.0,46.0,40.0,34.0,42.0,40.0,35.0,47,43.0,49.0,58.0,43.0,31.0,38.0
01-sep-19,7,0,3,1.952097123,305.27502,289.32,0.006225586,101856.5183,0.0,47.0,43.0,46.0,40.0,34.0,42.0,40.0,43,49.0,58.0,43.0,31.0,38.0,52.0
02-sep-19,1,0,7,3.834581465,305.27502,289.25116,0.010253906,101810.7258,0.0,43.0,47.0,43.0,46.0,40.0,34.0,42.0,49,58.0,43.0,31.0,38.0,52.0,57.0
03-sep-19,2,0,14,4.527666077,304.1145,286.0935,0.008056641,101930.2143,0.0,49.0,43.0,47.0,43.0,46.0,40.0,34.0,58,43.0,31.0,38.0,52.0,57.0,57.0
04-sep-19,3,0,22,4.527666077,297.68042,282.45142,0.004272461,102146.8584,0.0,58.0,49.0,43.0,47.0,43.0,46.0,40.0,43,31.0,38.0,52.0,57.0,57.0,48.0
05-sep-19,4,0,31,4.527666077,297.68042,281.75232,0.002319336,102265.3495,0.0,43.0,58.0,49.0,43.0,47.0,43.0,46.0,31,38.0,52.0,57.0,57.0,48.0,50.0
06-sep-19,5,0,42,5.203240754,297.68042,281.75232,0.005981445,102313.2142,0.0,31.0,43.0,58.0,49.0,43.0,47.0,43.0,38,52.0,57.0,57.0,48.0,50.0,31.0
07-sep-19,6,0,52,5.203240754,297.3114,281.75232,0.005981445,102351.7872,0.0,38.0,31.0,43.0,58.0,49.0,43.0,47.0,52,57.0,57.0,48.0,50.0,31.0,50.0
08-sep-19,7,0,63,5.203240754,293.57214,282.75818,0.004150391,102389.6869,0.0,52.0,38.0,31.0,43.0,58.0,49.0,43.0,57,57.0,48.0,50.0,31.0,50.0,37.0
09-sep-19,1,0,73,5.035392992,293.7057,282.44757,0.000488281,102263.7157,0.0,57.0,52.0,38.0,31.0,43.0,58.0,49.0,57,48.0,50.0,31.0,50.0,37.0,60.0
10-sep-19,2,0,82,4.363053433,296.17493,278.0254,0.064941405,102010.6367,0.0,57.0,57.0,52.0,38.0,31.0,43.0,58.0,48,50.0,31.0,50.0,37.0,60.0,53.0
11-sep-19,3,0,89,4.828848596,296.17493,278.0254,0.355346683,101785.5592,0.0,48.0,57.0,57.0,52.0,38.0,31.0,43.0,50,31.0,50.0,37.0,60.0,53.0,62.0
12-sep-19,4,0,95,5.645352797,296.17493,278.0254,0.355834964,101931.8457,0.0,50.0,48.0,57.0,57.0,52.0,38.0,31.0,31,50.0,37.0,60.0,53.0,62.0,46.0
13-sep-19,5,0,98,5.645352797,297.93127,283.22705,0.291625981,102364.8308,0.0,31.0,50.0,48.0,57.0,57.0,52.0,38.0,50,37.0,60.0,53.0,62.0,46.0,49.0
14-sep-19,6,0,100,5.645352797,299.18433,283.82312,0.083129881,102749.9801,0.0,50.0,31.0,50.0,48.0,57.0,57.0,52.0,37,60.0,53.0,62.0,46.0,49.0,46.0
15-sep-19,7,0,99,2.749656505,300.61603,283.82312,0.246459961,102744.128,0.0,37.0,50.0,31.0,50.0,48.0,57.0,57.0,60,53.0,62.0,46.0,49.0,46.0,57.0
16-sep-19,1,0,96,1.818125445,300.61603,284.13623,0.449707031,102505.1065,0.0,60.0,37.0,50.0,31.0,50.0,48.0,57.0,53,62.0,46.0,49.0,46.0,57.0,77.0
17-sep-19,2,0,91,1.416589072,300.61603,288.65997,0.381103517,102233.9606,0.0,53.0,60.0,37.0,50.0,31.0,50.0,48.0,62,46.0,49.0,46.0,57.0,77.0,93.0
18-sep-19,3,0,84,1.416589072,302.3081,288.65997,0.217041015,101970.9985,0.0,62.0,53.0,60.0,37.0,50.0,31.0,50.0,46,49.0,46.0,57.0,77.0,93.0,67.0
19-sep-19,4,0,76,1.615681793,302.3081,288.52875,0.050537109,101791.538,0.0,46.0,62.0,53.0,60.0,37.0,50.0,31.0,49,46.0,57.0,77.0,93.0,67.0,46.0
20-sep-19,5,0,66,1.615681793,302.3081,287.10437,0.045776367,101729.1865,0.0,49.0,46.0,62.0,53.0,60.0,37.0,50.0,46,57.0,77.0,93.0,67.0,46.0,45.0
21-sep-19,6,0,56,4.781484813,300.49402,287.10437,0.084716797,101684.4937,0.0,46.0,49.0,46.0,62.0,53.0,60.0,37.0,57,77.0,93.0,67.0,46.0,45.0,56.0
22-sep-19,7,0,45,5.015589852,300.49402,287.10437,0.211791992,101498.6685,0.0,57.0,46.0,49.0,46.0,62.0,53.0,60.0,77,93.0,67.0,46.0,45.0,56.0,46.0
23-sep-19,1,0,35,5.015589852,300.49402,285.50995,0.280639649,101344.7163,0.0,77.0,57.0,46.0,49.0,46.0,62.0,53.0,93,67.0,46.0,45.0,56.0,46.0,75.0
24-sep-19,2,0,25,5.015589852,297.72388,282.69598,0.323486328,101439.8256,0.0,93.0,77.0,57.0,46.0,49.0,46.0,62.0,67,46.0,45.0,56.0,46.0,75.0,64.0
25-sep-19,3,0,16,2.684853675,297.5818,282.69598,0.168823243,101603.2233,0.0,67.0,93.0,77.0,57.0,46.0,49.0,46.0,46,45.0,56.0,46.0,75.0,64.0,70.0
26-sep-19,4,0,9,2.684853675,297.5818,282.69598,0.281738279,101769.1251,0.0,46.0,67.0,93.0,77.0,57.0,46.0,49.0,45,56.0,46.0,75.0,64.0,70.0,54.0
27-sep-19,5,0,4,2.684853675,298.77124,284.22556,0.200195311,101770.7213,0.0,45.0,46.0,67.0,93.0,77.0,57.0,46.0,56,46.0,75.0,64.0,70.0,54.0,62.0
28-sep-19,6,0,1,2.376233501,298.77124,284.22556,0.191284178,101868.8124,0.0,56.0,45.0,46.0,67.0,93.0,77.0,57.0,46,75.0,64.0,70.0,54.0,62.0,46.0
29-sep-19,7,0,0,2.376233501,298.77124,284.22556,0.000732422,101930.0301,0.0,46.0,56.0,45.0,46.0,67.0,93.0,77.0,75,64.0,70.0,54.0,62.0,46.0,64.0
30-sep-19,1,0,1,2.431641937,301.8944,284.54266,0.000488281,101883.6649,0.0,75.0,46.0,56.0,45.0,46.0,67.0,93.0,64,70.0,54.0,62.0,46.0,64.0,64.0
01-oct-19,2,0,5,2.431641937,301.8944,284.54266,0.0,101790.323,0.0,64.0,75.0,46.0,56.0,45.0,46.0,67.0,70,54.0,62.0,46.0,64.0,64.0,85.0
02-oct-19,3,0,10,2.883110093,301.8944,284.54266,0.014770508,101567.5792,0.0,70.0,64.0,75.0,46.0,56.0,45.0,46.0,54,62.0,46.0,64.0,64.0,85.0,69.0
03-oct-19,4,0,18,4.138263355,300.32886,285.55746,0.073608398,101621.6956,0.0,54.0,70.0,64.0,75.0,46.0,56.0,45.0,62,46.0,64.0,64.0,85.0,69.0,51.0
04-oct-19,5,0,26,4.138263355,296.53235,282.71747,0.073730468,101714.6199,0.0,62.0,54.0,70.0,64.0,75.0,46.0,56.0,46,64.0,64.0,85.0,69.0,51.0,44.0
05-oct-19,6,0,36,4.138263355,295.00293,282.71747,0.060485839,101877.2631,0.0,46.0,62.0,54.0,70.0,64.0,75.0,46.0,64,64.0,85.0,69.0,51.0,44.0,53.0
06-oct-19,7,0,47,2.728484647,295.00293,282.71747,0.002624512,101851.3742,0.0,64.0,46.0,62.0,54.0,70.0,64.0,75.0,64,85.0,69.0,51.0,44.0,53.0,55.0
07-oct-19,1,0,57,3.030061228,293.96045,282.82532,0.00579834,101913.0766,0.0,64.0,64.0,46.0,62.0,54.0,70.0,64.0,85,69.0,51.0,44.0,53.0,55.0,69.0
08-oct-19,2,0,68,3.030061228,294.6339,282.16028,0.006469727,102003.7788,0.0,85.0,64.0,64.0,46.0,62.0,54.0,70.0,69,51.0,44.0,53.0,55.0,69.0,54.0
09-oct-19,3,0,77,3.030061228,300.4524,281.42505,0.006469727,102013.4072,0.0,69.0,85.0,64.0,64.0,46.0,62.0,54.0,51,44.0,53.0,55.0,69.0,54.0,58.0
10-oct-19,4,0,85,3.219304634,300.4524,281.42505,0.162841796,102011.0547,0.0,51.0,69.0,85.0,64.0,64.0,46.0,62.0,44,53.0,55.0,69.0,54.0,58.0,34.0
11-oct-19,5,0,92,3.219304634,300.4524,280.80676,0.160644531,102056.5078,0.0,44.0,51.0,69.0,85.0,64.0,64.0,46.0,53,55.0,69.0,54.0,58.0,34.0,67.0
12-oct-19,6,1,97,3.338986165,298.596,280.80676,0.159912109,102068.838,0.0,53.0,44.0,51.0,69.0,85.0,64.0,64.0,55,69.0,54.0,58.0,34.0,67.0,47.0
13-oct-19,7,0,99,5.594504817,298.596,280.80676,0.014404297,101879.1019,1.0,55.0,53.0,44.0,51.0,69.0,85.0,64.0,69,54.0,58.0,34.0,67.0,47.0,53.0
14-oct-19,1,0,100,6.723604028,299.5033,282.1959,0.024780273,101567.566,0.0,69.0,55.0,53.0,44.0,51.0,69.0,85.0,54,58.0,34.0,67.0,47.0,53.0,65.0
15-oct-19,2,0,98,6.723604028,299.5033,283.89124,0.547851561,101272.6819,0.0,54.0,69.0,55.0,53.0,44.0,51.0,69.0,58,34.0,67.0,47.0,53.0,65.0,57.0
16-oct-19,3,0,94,6.723604028,299.5033,280.55325,0.55932617,101355.3935,0.0,58.0,54.0,69.0,55.0,53.0,44.0,51.0,34,67.0,47.0,53.0,65.0,57.0,56.0
17-oct-19,4,0,88,5.696285741,293.6256,280.55325,0.570190428,101476.3685,0.0,34.0,58.0,54.0,69.0,55.0,53.0,44.0,67,47.0,53.0,65.0,57.0,56.0,57.0
18-oct-19,5,0,80,2.777934325,293.15106,280.55325,0.623046871,101664.335,0.0,67.0,34.0,58.0,54.0,69.0,55.0,53.0,47,53.0,65.0,57.0,56.0,57.0,60.0
19-oct-19,6,0,71,2.777934325,293.15106,281.52246,0.716674799,101531.4306,0.0,47.0,67.0,34.0,58.0,54.0,69.0,55.0,53,65.0,57.0,56.0,57.0,60.0,55.0
20-oct-19,7,0,61,3.261891605,293.72205,283.86258,0.832763665,101187.3687,0.0,53.0,47.0,67.0,34.0,58.0,54.0,69.0,65,57.0,56.0,57.0,60.0,55.0,57.0
21-oct-19,1,0,51,3.261891605,293.72205,281.80185,2.343017585,100947.5136,0.0,65.0,53.0,47.0,67.0,34.0,58.0,54.0,57,56.0,57.0,60.0,55.0,57.0,66.0
22-oct-19,2,0,40,3.261891605,293.72205,278.76425,2.240966806,101105.88,0.0,57.0,65.0,53.0,47.0,67.0,34.0,58.0,56,57.0,60.0,55.0,57.0,66.0,61.0
23-oct-19,3,0,30,3.609277297,287.92493,278.06235,3.969848641,101409.408,0.0,56.0,57.0,65.0,53.0,47.0,67.0,34.0,57,60.0,55.0,57.0,66.0,61.0,61.0
24-oct-19,4,0,21,3.609277297,287.92493,278.06235,2.705688483,101351.9828,0.0,57.0,56.0,57.0,65.0,53.0,47.0,67.0,60,55.0,57.0,66.0,61.0,61.0,61.0
25-oct-19,5,0,13,3.609277297,287.56226,278.06235,3.266235357,101299.2049,0.0,60.0,57.0,56.0,57.0,65.0,53.0,47.0,55,57.0,66.0,61.0,61.0,61.0,46.0
26-oct-19,6,0,7,2.181878257,293.82144,281.19727,1.400024422,101515.4053,0.0,55.0,60.0,57.0,56.0,57.0,65.0,53.0,57,66.0,61.0,61.0,61.0,46.0,64.0
27-oct-19,7,0,2,2.453353508,293.94595,280.36426,0.577758789,101981.3531,0.0,57.0,55.0,60.0,57.0,56.0,57.0,65.0,66,61.0,61.0,61.0,46.0,64.0,69.0
28-oct-19,1,0,0,2.453353508,293.94595,280.36426,0.004760742,102102.6778,0.0,66.0,57.0,55.0,60.0,57.0,56.0,57.0,61,61.0,61.0,46.0,64.0,69.0,55.0
29-oct-19,2,0,0,2.453353508,293.94595,280.36426,0.006958008,101944.7203,0.0,61.0,66.0,57.0,55.0,60.0,57.0,56.0,61,61.0,46.0,64.0,69.0,55.0,72.0
30-oct-19,3,0,3,2.01781084,293.52936,281.12897,0.016357422,101842.5408,0.0,61.0,61.0,66.0,57.0,55.0,60.0,57.0,61,46.0,64.0,69.0,55.0,72.0,59.0
31-oct-19,4,0,7,1.487315349,293.52936,281.72864,0.071655274,101826.5869,0.0,61.0,61.0,61.0,66.0,57.0,55.0,60.0,46,64.0,69.0,55.0,72.0,59.0,60.0
01-nov-19,5,1,14,2.101713149,293.52936,281.72864,0.129760742,101978.1243,0.0,46.0,61.0,61.0,61.0,66.0,57.0,55.0,64,69.0,55.0,72.0,59.0,60.0,51.0
02-nov-19,6,0,22,2.101713149,293.01276,281.72864,0.441406249,101912.1336,1.0,64.0,46.0,61.0,61.0,61.0,66.0,57.0,69,55.0,72.0,59.0,60.0,51.0,56.0
03-nov-19,7,0,31,2.171938327,293.01276,283.42828,0.486816403,101405.3889,0.0,69.0,64.0,46.0,61.0,61.0,61.0,66.0,55,72.0,59.0,60.0,51.0,56.0,54.0
04-nov-19,1,0,41,4.351313432,293.01276,282.56018,0.898437501,100741.4193,0.0,55.0,69.0,64.0,46.0,61.0,61.0,61.0,72,59.0,60.0,51.0,56.0,54.0,70.0
05-nov-19,2,0,52,4.351313432,290.7705,281.8995,0.923339847,100350.7163,0.0,72.0,55.0,69.0,64.0,46.0,61.0,61.0,59,60.0,51.0,56.0,54.0,70.0,65.0
06-nov-19,3,0,62,4.351313432,289.51038,280.37433,0.94763184,100413.9842,0.0,59.0,72.0,55.0,69.0,64.0,46.0,61.0,60,51.0,56.0,54.0,70.0,65.0,59.0
07-nov-19,4,0,72,3.83186672,289.51038,280.37433,0.60510254,100776.3828,0.0,60.0,59.0,72.0,55.0,69.0,64.0,46.0,51,56.0,54.0,70.0,65.0,59.0,43.0
08-nov-19,5,0,81,3.83186672,285.43164,276.118,0.54272461,100966.7039,0.0,51.0,60.0,59.0,72.0,55.0,69.0,64.0,56,54.0,70.0,65.0,59.0,43.0,62.0
09-nov-19,6,0,89,4.144417404,285.43164,276.118,0.626586914,101144.2459,0.0,56.0,51.0,60.0,59.0,72.0,55.0,69.0,54,70.0,65.0,59.0,43.0,62.0,53.0
10-nov-19,7,0,95,4.144417404,282.77966,276.118,0.806274413,101274.0983,0.0,54.0,56.0,51.0,60.0,59.0,72.0,55.0,70,65.0,59.0,43.0,62.0,53.0,57.0
11-nov-19,1,0,98,4.144417404,282.0479,275.20996,0.673095702,101504.895,0.0,70.0,54.0,56.0,51.0,60.0,59.0,72.0,65,59.0,43.0,62.0,53.0,57.0,60.0
12-nov-19,2,0,100,3.281069515,282.0479,275.20996,0.565307616,101660.5018,0.0,65.0,70.0,54.0,56.0,51.0,60.0,59.0,59,43.0,62.0,53.0,57.0,60.0,48.0
13-nov-19,3,0,99,3.189622167,284.18268,275.20996,0.405639646,101550.5913,0.0,59.0,65.0,70.0,54.0,56.0,51.0,60.0,43,62.0,53.0,57.0,60.0,48.0,54.0
14-nov-19,4,0,96,2.727264001,284.18268,275.32703,0.348632811,101288.1851,0.0,43.0,59.0,65.0,70.0,54.0,56.0,51.0,62,53.0,57.0,60.0,48.0,54.0,58.0
15-nov-19,5,0,92,2.417719907,284.18268,275.12653,0.505004885,100765.0581,0.0,62.0,43.0,59.0,65.0,70.0,54.0,56.0,53,57.0,60.0,48.0,54.0,58.0,44.0
16-nov-19,6,0,85,2.685148381,283.552,274.70996,0.371215824,100431.084,0.0,53.0,62.0,43.0,59.0,65.0,70.0,54.0,57,60.0,48.0,54.0,58.0,44.0,42.0
17-nov-19,7,0,76,2.685148381,280.17377,273.59308,0.349487308,100567.8479,0.0,57.0,53.0,62.0,43.0,59.0,65.0,70.0,60,48.0,54.0,58.0,44.0,42.0,61.0
18-nov-19,1,0,67,2.685148381,280.66925,273.59308,0.246459961,100883.4626,0.0,60.0,57.0,53.0,62.0,43.0,59.0,65.0,48,54.0,58.0,44.0,42.0,61.0,64.0
19-nov-19,2,0,56,3.5190821,280.66925,273.59308,0.281982422,101290.0451,0.0,48.0,60.0,57.0,53.0,62.0,43.0,59.0,54,58.0,44.0,42.0,61.0,64.0,60.0
20-nov-19,3,0,46,3.5190821,282.59918,273.80206,0.210327149,101424.2204,0.0,54.0,48.0,60.0,57.0,53.0,62.0,43.0,58,44.0,42.0,61.0,64.0,60.0,55.0
21-nov-19,4,0,35,3.5190821,282.59918,273.77988,0.090698243,101420.4626,0.0,58.0,54.0,48.0,60.0,57.0,53.0,62.0,44,42.0,61.0,64.0,60.0,55.0,65.0
22-nov-19,5,0,26,3.003270583,283.25897,273.77988,0.052368164,101136.7735,0.0,44.0,58.0,54.0,48.0,60.0,57.0,53.0,42,61.0,64.0,60.0,55.0,65.0,54.0
23-nov-19,6,0,17,5.655004485,283.25897,273.77988,0.269897461,100450.8665,0.0,42.0,44.0,58.0,54.0,48.0,60.0,57.0,61,64.0,60.0,55.0,65.0,54.0,70.0
24-nov-19,7,0,10,5.655004485,283.25897,276.32007,0.657348631,100021.4628,0.0,61.0,42.0,44.0,58.0,54.0,48.0,60.0,64,60.0,55.0,65.0,54.0,70.0,85.0
25-nov-19,1,0,4,5.655004485,283.46808,277.46136,0.781372069,100187.8241,0.0,64.0,61.0,42.0,44.0,58.0,54.0,48.0,60,55.0,65.0,54.0,70.0,85.0,58.0
26-nov-19,2,0,1,4.262226561,287.6327,277.14362,0.5904541,100721.9134,0.0,60.0,64.0,61.0,42.0,44.0,58.0,54.0,55,65.0,54.0,70.0,85.0,58.0,65.0
27-nov-19,3,0,0,3.192466975,287.72507,277.14362,0.190917968,101073.8572,0.0,55.0,60.0,64.0,61.0,42.0,44.0,58.0,65,54.0,70.0,85.0,58.0,65.0,56.0
28-nov-19,4,0,1,3.192466975,287.72507,277.14362,0.164550782,100942.9029,0.0,65.0,55.0,60.0,64.0,61.0,42.0,44.0,54,70.0,85.0,58.0,65.0,56.0,57.0
29-nov-19,5,1,5,3.192466975,287.72507,279.30035,0.497192387,100941.6331,0.0,54.0,65.0,55.0,60.0,64.0,61.0,42.0,70,85.0,58.0,65.0,56.0,57.0,61.0
30-nov-19,6,0,10,2.55166469,287.26154,279.39868,0.474365239,101291.9505,1.0,70.0,54.0,65.0,55.0,60.0,64.0,61.0,85,58.0,65.0,56.0,57.0,61.0,72.0
01-dic-19,7,0,17,2.298966514,287.26154,277.67996,1.923339863,101575.1285,0.0,85.0,70.0,54.0,65.0,55.0,60.0,64.0,58,65.0,56.0,57.0,61.0,72.0,67.0
02-dic-19,1,0,26,2.298966514,287.26154,275.8995,1.567504899,101628.6112,0.0,58.0,85.0,70.0,54.0,65.0,55.0,60.0,65,56.0,57.0,61.0,72.0,67.0,59.0
03-dic-19,2,1,36,4.115111923,285.86353,275.8995,1.565917985,101686.324,0.0,65.0,58.0,85.0,70.0,54.0,65.0,55.0,56,57.0,61.0,72.0,67.0,59.0,66.0
