Date,Day_of_week,Holiday,Moon_Phase,Average_Temp,Max_temp,Average_wind,Max_wind,Average_mslp,Total_precipitation,Holiday_prev,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7
17/02/2021,3,0,26,282.93,290.79,1.61,2.13,102271.4,0.0,0.0,68.0,66.0,45.0,56.0,52.0,49.0,37.0,46,40.0,53.0,35.0,45.0,51.0,59.0
18/02/2021,4,0,36,282.03,290.01,2.03,4.32,101880.71,0.0,0.0,46.0,68.0,66.0,45.0,56.0,52.0,49.0,40,53.0,35.0,45.0,51.0,59.0,48.0
19/02/2021,5,0,47,283.03,291.95,2.23,3.89,101850.32,0.0,0.0,40.0,46.0,68.0,66.0,45.0,56.0,52.0,53,35.0,45.0,51.0,59.0,48.0,30.0
20/02/2021,6,0,57,284.92,291.9,3.45,5.69,101334.9,0.0,0.0,53.0,40.0,46.0,68.0,66.0,45.0,56.0,35,45.0,51.0,59.0,48.0,30.0,55.0
21/02/2021,7,0,67,283.0,284.56,4.13,6.28,100749.26,0.01014,0.0,35.0,53.0,40.0,46.0,68.0,66.0,45.0,45,51.0,59.0,48.0,30.0,55.0,34.0
22/02/2021,1,0,77,280.64,284.28,2.5,4.11,101874.94,0.00129,0.0,45.0,35.0,53.0,40.0,46.0,68.0,66.0,51,59.0,48.0,30.0,55.0,34.0,46.0
23/02/2021,2,0,85,281.19,287.44,1.93,3.39,103215.49,0.0,0.0,51.0,45.0,35.0,53.0,40.0,46.0,68.0,59,48.0,30.0,55.0,34.0,46.0,63.0
24/02/2021,3,0,92,282.7,289.46,3.14,4.67,103209.16,0.0,0.0,59.0,51.0,45.0,35.0,53.0,40.0,46.0,48,30.0,55.0,34.0,46.0,63.0,53.0
25/02/2021,4,0,97,283.39,287.82,2.27,2.91,102836.22,3e-05,0.0,48.0,59.0,51.0,45.0,35.0,53.0,40.0,30,55.0,34.0,46.0,63.0,53.0,34.0
26/02/2021,5,0,99,284.06,290.05,1.98,2.67,102798.42,0.0,0.0,30.0,48.0,59.0,51.0,45.0,35.0,53.0,55,34.0,46.0,63.0,53.0,34.0,53.0
27/02/2021,6,0,100,283.81,292.1,1.29,2.42,102414.99,0.0,0.0,55.0,30.0,48.0,59.0,51.0,45.0,35.0,34,46.0,63.0,53.0,34.0,53.0,48.0
28/02/2021,7,0,98,282.51,288.11,3.51,5.07,102093.86,8e-05,0.0,34.0,55.0,30.0,48.0,59.0,51.0,45.0,46,63.0,53.0,34.0,53.0,48.0,39.0
01/03/2021,1,0,94,281.94,283.83,3.0,5.0,102225.09,0.00214,0.0,46.0,34.0,55.0,30.0,48.0,59.0,51.0,63,53.0,34.0,53.0,48.0,39.0,44.0
02/03/2021,2,0,88,283.45,286.87,1.74,2.33,102652.48,1e-05,0.0,63.0,46.0,34.0,55.0,30.0,48.0,59.0,53,34.0,53.0,48.0,39.0,44.0,58.0
03/03/2021,3,0,81,284.01,288.2,1.37,2.11,102818.87,3e-05,0.0,53.0,63.0,46.0,34.0,55.0,30.0,48.0,34,53.0,48.0,39.0,44.0,58.0,53.0
04/03/2021,4,0,71,282.59,287.63,1.55,2.2,102164.8,5e-05,0.0,34.0,53.0,63.0,46.0,34.0,55.0,30.0,53,48.0,39.0,44.0,58.0,53.0,50.0
05/03/2021,5,0,61,283.43,288.29,1.92,2.89,101714.27,7e-05,0.0,53.0,34.0,53.0,63.0,46.0,34.0,55.0,48,39.0,44.0,58.0,53.0,50.0,50.0
06/03/2021,6,0,51,283.54,288.75,2.05,2.88,101978.9,0.00036,0.0,48.0,53.0,34.0,53.0,63.0,46.0,34.0,39,44.0,58.0,53.0,50.0,50.0,68.0
07/03/2021,7,0,40,282.72,286.57,1.57,2.02,101818.9,0.0022,0.0,39.0,48.0,53.0,34.0,53.0,63.0,46.0,44,58.0,53.0,50.0,50.0,68.0,42.0
08/03/2021,1,0,30,281.75,284.28,1.39,2.95,101558.26,0.00239,0.0,44.0,39.0,48.0,53.0,34.0,53.0,63.0,58,53.0,50.0,50.0,68.0,42.0,52.0
09/03/2021,2,0,21,282.0,286.44,2.5,3.78,101893.21,0.0,0.0,58.0,44.0,39.0,48.0,53.0,34.0,53.0,53,50.0,50.0,68.0,42.0,52.0,61.0
10/03/2021,3,0,13,281.08,288.8,1.76,2.44,102356.13,0.0,0.0,53.0,58.0,44.0,39.0,48.0,53.0,34.0,50,50.0,68.0,42.0,52.0,61.0,56.0
11/03/2021,4,0,7,284.49,291.4,2.72,4.23,102443.08,0.0,0.0,50.0,53.0,58.0,44.0,39.0,48.0,53.0,50,68.0,42.0,52.0,61.0,56.0,48.0
12/03/2021,5,0,2,283.87,288.8,2.67,3.79,102246.83,0.0001,0.0,50.0,50.0,53.0,58.0,44.0,39.0,48.0,68,42.0,52.0,61.0,56.0,48.0,59.0
13/03/2021,6,0,0,282.3,289.35,2.0,3.69,102307.1,0.0,0.0,68.0,50.0,50.0,53.0,58.0,44.0,39.0,42,52.0,61.0,56.0,48.0,59.0,39.0
14/03/2021,7,0,0,282.8,289.16,2.26,3.42,102569.64,0.0,0.0,42.0,68.0,50.0,50.0,53.0,58.0,44.0,52,61.0,56.0,48.0,59.0,39.0,44.0
15/03/2021,1,0,3,283.97,292.08,2.96,3.82,102548.24,0.0,0.0,52.0,42.0,68.0,50.0,50.0,53.0,58.0,61,56.0,48.0,59.0,39.0,44.0,59.0
16/03/2021,2,0,7,284.86,292.06,4.37,5.75,102574.85,0.0,0.0,61.0,52.0,42.0,68.0,50.0,50.0,53.0,56,48.0,59.0,39.0,44.0,59.0,83.0
17/03/2021,3,0,13,285.51,293.02,5.24,6.56,102421.34,0.0,0.0,56.0,61.0,52.0,42.0,68.0,50.0,50.0,48,59.0,39.0,44.0,59.0,83.0,60.0
18/03/2021,4,0,21,282.01,285.38,4.92,7.03,102058.58,0.0,0.0,48.0,56.0,61.0,52.0,42.0,68.0,50.0,59,39.0,44.0,59.0,83.0,60.0,46.0
19/03/2021,5,1,31,280.37,284.77,3.88,6.89,101555.54,0.00156,0.0,59.0,48.0,56.0,61.0,52.0,42.0,68.0,39,44.0,59.0,83.0,60.0,46.0,56.0
20/03/2021,6,0,41,279.87,285.29,5.23,6.68,101862.08,0.0,1.0,39.0,59.0,48.0,56.0,61.0,52.0,42.0,44,59.0,83.0,60.0,46.0,56.0,53.0
21/03/2021,7,0,52,280.83,288.79,3.44,4.65,102195.02,0.0,0.0,44.0,39.0,59.0,48.0,56.0,61.0,52.0,59,83.0,60.0,46.0,56.0,53.0,59.0
22/03/2021,1,0,62,282.63,290.55,2.38,3.36,101973.67,0.0,0.0,59.0,44.0,39.0,59.0,48.0,56.0,61.0,83,60.0,46.0,56.0,53.0,59.0,49.0
23/03/2021,2,0,72,283.97,292.83,1.64,2.57,102163.61,0.0,0.0,83.0,59.0,44.0,39.0,59.0,48.0,56.0,60,46.0,56.0,53.0,59.0,49.0,63.0
24/03/2021,3,0,81,285.68,294.27,1.62,2.62,102347.22,0.0,0.0,60.0,83.0,59.0,44.0,39.0,59.0,48.0,46,56.0,53.0,59.0,49.0,63.0,63.0
25/03/2021,4,0,89,285.87,294.38,1.91,3.34,102268.84,0.0,0.0,46.0,60.0,83.0,59.0,44.0,39.0,59.0,56,53.0,59.0,49.0,63.0,63.0,33.0
26/03/2021,5,0,94,285.86,292.69,3.04,5.65,102133.17,0.0,0.0,56.0,46.0,60.0,83.0,59.0,44.0,39.0,53,59.0,49.0,63.0,63.0,33.0,47.0
27/03/2021,6,0,98,285.54,291.81,2.97,4.44,102482.21,0.0,0.0,53.0,56.0,46.0,60.0,83.0,59.0,44.0,59,49.0,63.0,63.0,33.0,47.0,59.0
28/03/2021,7,0,100,287.02,295.28,3.08,4.78,102703.89,0.0,0.0,59.0,53.0,56.0,46.0,60.0,83.0,59.0,49,63.0,63.0,33.0,47.0,59.0,48.0
29/03/2021,1,0,99,288.39,295.34,4.07,7.45,102596.17,7e-05,0.0,49.0,59.0,53.0,56.0,46.0,60.0,83.0,63,63.0,33.0,47.0,59.0,48.0,66.0
30/03/2021,2,0,97,288.7,294.71,3.75,5.39,102502.57,5e-05,0.0,63.0,49.0,59.0,53.0,56.0,46.0,60.0,63,33.0,47.0,59.0,48.0,66.0,59.0
31/03/2021,3,0,92,289.08,297.58,3.71,5.54,102003.3,0.0,0.0,63.0,63.0,49.0,59.0,53.0,56.0,46.0,33,47.0,59.0,48.0,66.0,59.0,55.0
01/04/2021,4,1,85,289.77,297.2,3.31,4.79,101483.85,0.00496,0.0,33.0,63.0,63.0,49.0,59.0,53.0,56.0,47,59.0,48.0,66.0,59.0,55.0,55.0
02/04/2021,5,1,76,286.31,290.21,1.99,3.38,101544.84,0.00623,1.0,47.0,33.0,63.0,63.0,49.0,59.0,53.0,59,48.0,66.0,59.0,55.0,55.0,51.0
03/04/2021,6,0,67,285.85,292.39,1.5,2.77,101346.79,0.00278,1.0,59.0,47.0,33.0,63.0,63.0,49.0,59.0,48,66.0,59.0,55.0,55.0,51.0,42.0
04/04/2021,7,0,57,286.82,293.96,2.07,3.74,101501.2,0.0,0.0,48.0,59.0,47.0,33.0,63.0,63.0,49.0,66,59.0,55.0,55.0,51.0,42.0,50.0
05/04/2021,1,0,46,286.87,295.1,1.72,2.5,101675.82,0.0,0.0,66.0,48.0,59.0,47.0,33.0,63.0,63.0,59,55.0,55.0,51.0,42.0,50.0,56.0
06/04/2021,2,0,36,288.04,296.48,1.7,3.74,101275.49,0.0,0.0,59.0,66.0,48.0,59.0,47.0,33.0,63.0,55,55.0,51.0,42.0,50.0,56.0,75.0
07/04/2021,3,0,26,286.0,293.68,3.24,5.75,101696.29,5e-05,0.0,55.0,59.0,66.0,48.0,59.0,47.0,33.0,55,51.0,42.0,50.0,56.0,75.0,64.0
08/04/2021,4,0,17,286.11,291.23,2.19,3.97,102105.09,0.00206,0.0,55.0,55.0,59.0,66.0,48.0,59.0,47.0,51,42.0,50.0,56.0,75.0,64.0,49.0
09/04/2021,5,0,10,284.22,287.54,2.28,3.35,101793.7,0.00559,0.0,51.0,55.0,55.0,59.0,66.0,48.0,59.0,42,50.0,56.0,75.0,64.0,49.0,62.0
10/04/2021,6,0,4,285.58,290.13,1.88,3.88,101309.35,0.00474,0.0,42.0,51.0,55.0,55.0,59.0,66.0,48.0,50,56.0,75.0,64.0,49.0,62.0,64.0
11/04/2021,7,0,1,285.6,289.98,2.91,4.69,101483.64,0.01081,0.0,50.0,42.0,51.0,55.0,55.0,59.0,66.0,56,75.0,64.0,49.0,62.0,64.0,69.0
12/04/2021,1,0,0,284.22,289.97,2.51,4.5,102385.76,1e-05,0.0,56.0,50.0,42.0,51.0,55.0,55.0,59.0,75,64.0,49.0,62.0,64.0,69.0,66.0
13/04/2021,2,0,1,285.02,287.99,2.32,3.34,102130.52,0.00581,0.0,75.0,56.0,50.0,42.0,51.0,55.0,55.0,64,49.0,62.0,64.0,69.0,66.0,79.0
14/04/2021,3,0,4,287.38,292.67,2.1,3.35,101641.92,0.00045,0.0,64.0,75.0,56.0,50.0,42.0,51.0,55.0,49,62.0,64.0,69.0,66.0,79.0,71.0
15/04/2021,4,0,10,285.95,288.49,2.43,3.42,101571.19,0.00101,0.0,49.0,64.0,75.0,56.0,50.0,42.0,51.0,62,64.0,69.0,66.0,79.0,71.0,70.0
16/04/2021,5,0,17,284.74,290.01,2.37,4.85,101676.63,0.0006,0.0,62.0,49.0,64.0,75.0,56.0,50.0,42.0,64,69.0,66.0,79.0,71.0,70.0,64.0
17/04/2021,6,0,26,283.03,290.36,2.91,3.9,101943.25,0.0,0.0,64.0,62.0,49.0,64.0,75.0,56.0,50.0,69,66.0,79.0,71.0,70.0,64.0,55.0
18/04/2021,7,0,36,284.12,291.8,2.21,3.63,102110.51,0.0,0.0,69.0,64.0,62.0,49.0,64.0,75.0,56.0,66,79.0,71.0,70.0,64.0,55.0,59.0
19/04/2021,1,0,46,286.49,293.79,2.02,4.61,101718.73,0.00122,0.0,66.0,69.0,64.0,62.0,49.0,64.0,75.0,79,71.0,70.0,64.0,55.0,59.0,63.0
20/04/2021,2,0,57,287.29,291.11,1.77,4.05,101272.75,0.00159,0.0,79.0,66.0,69.0,64.0,62.0,49.0,64.0,71,70.0,64.0,55.0,59.0,63.0,70.0
21/04/2021,3,0,67,285.71,290.48,1.88,3.82,101135.75,0.01283,0.0,71.0,79.0,66.0,69.0,64.0,62.0,49.0,70,64.0,55.0,59.0,63.0,70.0,60.0
22/04/2021,4,0,76,286.08,289.63,1.63,3.49,101364.39,0.00589,0.0,70.0,71.0,79.0,66.0,69.0,64.0,62.0,64,55.0,59.0,63.0,70.0,60.0,76.0
23/04/2021,5,0,85,286.49,290.22,4.07,5.1,101773.09,5e-05,0.0,64.0,70.0,71.0,79.0,66.0,69.0,64.0,55,59.0,63.0,70.0,60.0,76.0,67.0
24/04/2021,6,0,92,286.03,289.54,3.94,5.75,101642.79,0.00719,0.0,55.0,64.0,70.0,71.0,79.0,66.0,69.0,59,63.0,70.0,60.0,76.0,67.0,54.0
25/04/2021,7,0,97,285.11,287.01,2.32,4.35,101221.64,0.00599,0.0,59.0,55.0,64.0,70.0,71.0,79.0,66.0,63,70.0,60.0,76.0,67.0,54.0,52.0
26/04/2021,1,0,99,287.13,291.71,1.53,2.78,100707.33,0.00172,0.0,63.0,59.0,55.0,64.0,70.0,71.0,79.0,70,60.0,76.0,67.0,54.0,52.0,65.0
27/04/2021,2,0,100,287.16,291.85,1.54,2.98,100548.48,0.00452,0.0,70.0,63.0,59.0,55.0,64.0,70.0,71.0,60,76.0,67.0,54.0,52.0,65.0,62.0
28/04/2021,3,0,98,286.74,291.19,2.63,4.87,100601.45,0.00564,0.0,60.0,70.0,63.0,59.0,55.0,64.0,70.0,76,67.0,54.0,52.0,65.0,62.0,85.0
29/04/2021,4,0,94,286.21,289.68,3.86,6.15,100798.46,0.00115,0.0,76.0,60.0,70.0,63.0,59.0,55.0,64.0,67,54.0,52.0,65.0,62.0,85.0,73.0
30/04/2021,5,0,89,284.7,289.32,2.34,3.95,100945.86,0.00065,0.0,67.0,76.0,60.0,70.0,63.0,59.0,55.0,54,52.0,65.0,62.0,85.0,73.0,79.0
01/05/2021,6,1,81,285.04,289.44,1.62,3.14,101271.73,0.00125,0.0,54.0,67.0,76.0,60.0,70.0,63.0,59.0,52,65.0,62.0,85.0,73.0,79.0,63.0
02/05/2021,7,0,72,285.95,290.95,1.83,3.0,101672.45,0.00293,1.0,52.0,54.0,67.0,76.0,60.0,70.0,63.0,65,62.0,85.0,73.0,79.0,63.0,48.0
03/05/2021,1,1,62,286.57,291.84,2.44,3.99,101888.63,0.0004,0.0,65.0,52.0,54.0,67.0,76.0,60.0,70.0,62,85.0,73.0,79.0,63.0,48.0,71.0
04/05/2021,2,0,52,288.33,295.22,1.48,2.59,101779.88,1e-05,1.0,62.0,65.0,52.0,54.0,67.0,76.0,60.0,85,73.0,79.0,63.0,48.0,71.0,71.0
05/05/2021,3,0,41,290.44,298.01,1.47,2.35,101545.46,0.0,0.0,85.0,62.0,65.0,52.0,54.0,67.0,76.0,73,79.0,63.0,48.0,71.0,71.0,75.0
06/05/2021,4,0,31,291.83,299.32,2.42,4.64,101562.18,0.0,0.0,73.0,85.0,62.0,65.0,52.0,54.0,67.0,79,63.0,48.0,71.0,71.0,75.0,67.0
07/05/2021,5,0,21,293.11,300.73,1.47,2.26,101721.54,0.0,0.0,79.0,73.0,85.0,62.0,65.0,52.0,54.0,63,48.0,71.0,71.0,75.0,67.0,64.0
08/05/2021,6,0,13,293.57,301.7,2.97,5.71,101259.3,0.00163,0.0,63.0,79.0,73.0,85.0,62.0,65.0,52.0,48,71.0,71.0,75.0,67.0,64.0,51.0
09/05/2021,7,0,7,289.08,293.63,4.89,8.15,100725.42,0.00556,0.0,48.0,63.0,79.0,73.0,85.0,62.0,65.0,71,71.0,75.0,67.0,64.0,51.0,42.0
10/05/2021,1,0,3,285.19,289.67,3.91,6.75,101141.52,0.00164,0.0,71.0,48.0,63.0,79.0,73.0,85.0,62.0,71,75.0,67.0,64.0,51.0,42.0,60.0
11/05/2021,2,0,0,285.61,290.97,4.15,4.98,101900.02,0.0,0.0,71.0,71.0,48.0,63.0,79.0,73.0,85.0,75,67.0,64.0,51.0,42.0,60.0,75.0
12/05/2021,3,0,0,287.55,293.15,4.46,5.95,101804.98,0.00037,0.0,75.0,71.0,71.0,48.0,63.0,79.0,73.0,67,64.0,51.0,42.0,60.0,75.0,67.0
13/05/2021,4,0,2,287.62,293.08,3.88,6.53,101626.35,1e-05,0.0,67.0,75.0,71.0,71.0,48.0,63.0,79.0,64,51.0,42.0,60.0,75.0,67.0,71.0
14/05/2021,5,0,7,289.97,296.8,2.7,3.77,101624.21,0.0,0.0,64.0,67.0,75.0,71.0,71.0,48.0,63.0,51,42.0,60.0,75.0,67.0,71.0,63.0
15/05/2021,6,1,13,292.53,299.56,3.35,4.9,101508.66,0.0,0.0,51.0,64.0,67.0,75.0,71.0,71.0,48.0,42,60.0,75.0,67.0,71.0,63.0,55.0
16/05/2021,7,0,21,293.51,299.49,3.89,5.34,101440.47,0.0,1.0,42.0,51.0,64.0,67.0,75.0,71.0,71.0,60,75.0,67.0,71.0,63.0,55.0,67.0
17/05/2021,1,0,30,293.14,299.82,1.8,2.74,101703.67,0.0,0.0,60.0,42.0,51.0,64.0,67.0,75.0,71.0,75,67.0,71.0,63.0,55.0,67.0,75.0
18/05/2021,2,0,40,293.83,300.99,2.48,4.99,101781.35,0.0,0.0,75.0,60.0,42.0,51.0,64.0,67.0,75.0,67,71.0,63.0,55.0,67.0,75.0,81.0
19/05/2021,3,0,51,292.64,299.41,2.62,4.13,102083.79,0.0,0.0,67.0,75.0,60.0,42.0,51.0,64.0,67.0,71,63.0,55.0,67.0,75.0,81.0,60.0
20/05/2021,4,0,61,293.97,302.26,1.83,3.53,102059.05,0.0,0.0,71.0,67.0,75.0,60.0,42.0,51.0,64.0,63,55.0,67.0,75.0,81.0,60.0,53.0
21/05/2021,5,0,71,295.41,302.5,3.34,5.91,101345.75,0.0,0.0,63.0,71.0,67.0,75.0,60.0,42.0,51.0,55,67.0,75.0,81.0,60.0,53.0,67.0
22/05/2021,6,0,81,291.3,295.83,2.98,4.5,101364.13,0.0,0.0,55.0,63.0,71.0,67.0,75.0,60.0,42.0,67,75.0,81.0,60.0,53.0,67.0,43.0
23/05/2021,7,0,88,288.28,291.65,2.29,4.69,101631.89,0.00118,0.0,67.0,55.0,63.0,71.0,67.0,75.0,60.0,75,81.0,60.0,53.0,67.0,43.0,46.0
24/05/2021,1,0,94,289.37,295.08,2.33,3.42,102012.02,0.0,0.0,75.0,67.0,55.0,63.0,71.0,67.0,75.0,81,60.0,53.0,67.0,43.0,46.0,65.0
25/05/2021,2,0,98,292.05,299.92,2.14,4.38,102103.57,0.0,0.0,81.0,75.0,67.0,55.0,63.0,71.0,67.0,60,53.0,67.0,43.0,46.0,65.0,67.0
26/05/2021,3,0,100,293.39,300.65,2.27,3.85,101746.67,1e-05,0.0,60.0,81.0,75.0,67.0,55.0,63.0,71.0,53,67.0,43.0,46.0,65.0,67.0,66.0
27/05/2021,4,0,99,294.73,300.94,2.2,5.19,101497.99,0.00241,0.0,53.0,60.0,81.0,75.0,67.0,55.0,63.0,67,43.0,46.0,65.0,67.0,66.0,62.0
28/05/2021,5,0,97,293.98,299.32,1.5,4.67,101642.72,0.00069,0.0,67.0,53.0,60.0,81.0,75.0,67.0,55.0,43,46.0,65.0,67.0,66.0,62.0,51.0
29/05/2021,6,0,92,296.4,304.82,1.31,4.21,101737.54,0.0,0.0,43.0,67.0,53.0,60.0,81.0,75.0,67.0,46,65.0,67.0,66.0,62.0,51.0,51.0
30/05/2021,7,0,85,297.86,304.6,2.59,4.22,101473.36,0.0,0.0,46.0,43.0,67.0,53.0,60.0,81.0,75.0,65,67.0,66.0,62.0,51.0,51.0,55.0
31/05/2021,1,0,77,296.85,304.27,2.43,4.43,101212.63,0.00588,0.0,65.0,46.0,43.0,67.0,53.0,60.0,81.0,67,66.0,62.0,51.0,51.0,55.0,46.0
01/06/2021,2,0,67,293.07,297.53,2.61,4.98,101074.87,0.0012,0.0,67.0,65.0,46.0,43.0,67.0,53.0,60.0,66,62.0,51.0,51.0,55.0,46.0,66.0
02/06/2021,3,0,57,292.8,300.25,1.73,2.65,101345.53,0.0,0.0,66.0,67.0,65.0,46.0,43.0,67.0,53.0,62,51.0,51.0,55.0,46.0,66.0,57.0
03/06/2021,4,0,47,295.87,302.74,2.8,3.63,101540.26,0.0,0.0,62.0,66.0,67.0,65.0,46.0,43.0,67.0,51,51.0,55.0,46.0,66.0,57.0,58.0
04/06/2021,5,0,36,295.87,302.47,2.35,5.4,101838.27,7e-05,0.0,51.0,62.0,66.0,67.0,65.0,46.0,43.0,51,55.0,46.0,66.0,57.0,58.0,39.0
05/06/2021,6,0,26,291.61,295.21,2.54,5.56,102142.85,0.00429,0.0,51.0,51.0,62.0,66.0,67.0,65.0,46.0,55,46.0,66.0,57.0,58.0,39.0,61.0
06/06/2021,7,0,18,294.52,302.5,0.94,1.61,102003.96,2e-05,0.0,55.0,51.0,51.0,62.0,66.0,67.0,65.0,46,66.0,57.0,58.0,39.0,61.0,38.0
07/06/2021,1,0,10,297.47,305.06,2.01,2.61,101861.19,0.0,0.0,46.0,55.0,51.0,51.0,62.0,66.0,67.0,66,57.0,58.0,39.0,61.0,38.0,56.0
08/06/2021,2,0,5,298.95,306.96,2.09,3.59,101792.79,0.0,0.0,66.0,46.0,55.0,51.0,51.0,62.0,66.0,57,58.0,39.0,61.0,38.0,56.0,63.0
09/06/2021,3,0,1,299.9,308.21,2.24,4.15,101755.87,0.0,0.0,57.0,66.0,46.0,55.0,51.0,51.0,62.0,58,39.0,61.0,38.0,56.0,63.0,61.0
10/06/2021,4,0,0,299.95,307.93,2.49,3.58,101579.97,0.0,0.0,58.0,57.0,66.0,46.0,55.0,51.0,51.0,39,61.0,38.0,56.0,63.0,61.0,59.0
11/06/2021,5,0,1,298.19,305.8,2.87,5.31,101513.19,0.00185,0.0,39.0,58.0,57.0,66.0,46.0,55.0,51.0,61,38.0,56.0,63.0,61.0,59.0,42.0
12/06/2021,6,0,4,297.85,305.71,3.77,5.85,101798.47,0.00063,0.0,61.0,39.0,58.0,57.0,66.0,46.0,55.0,38,56.0,63.0,61.0,59.0,42.0,52.0
13/06/2021,7,0,9,298.5,307.04,3.21,4.81,101900.82,0.00108,0.0,38.0,61.0,39.0,58.0,57.0,66.0,46.0,56,63.0,61.0,59.0,42.0,52.0,44.0
14/06/2021,1,0,17,299.49,306.42,1.62,2.93,101744.96,0.00021,0.0,56.0,38.0,61.0,39.0,58.0,57.0,66.0,63,61.0,59.0,42.0,52.0,44.0,55.0
15/06/2021,2,0,25,300.25,306.63,3.74,6.21,101488.45,0.001,0.0,63.0,56.0,38.0,61.0,39.0,58.0,57.0,61,59.0,42.0,52.0,44.0,55.0,72.0
16/06/2021,3,0,35,298.41,304.72,2.04,4.03,101077.19,0.00395,0.0,61.0,63.0,56.0,38.0,61.0,39.0,58.0,59,42.0,52.0,44.0,55.0,72.0,61.0
17/06/2021,4,0,45,292.5,295.49,2.32,3.95,101116.24,0.00665,0.0,59.0,61.0,63.0,56.0,38.0,61.0,39.0,42,52.0,44.0,55.0,72.0,61.0,31.0
18/06/2021,5,0,56,292.68,297.64,2.54,5.9,101294.02,0.00157,0.0,42.0,59.0,61.0,63.0,56.0,38.0,61.0,52,44.0,55.0,72.0,61.0,31.0,61.0
19/06/2021,6,0,66,292.53,298.17,2.39,3.71,101447.72,0.0,0.0,52.0,42.0,59.0,61.0,63.0,56.0,38.0,44,55.0,72.0,61.0,31.0,61.0,46.0
20/06/2021,7,0,76,290.62,293.78,4.51,6.48,101230.69,0.00031,0.0,44.0,52.0,42.0,59.0,61.0,63.0,56.0,55,72.0,61.0,31.0,61.0,46.0,49.0
21/06/2021,1,0,84,290.57,294.48,4.09,5.69,101243.73,2e-05,0.0,55.0,44.0,52.0,42.0,59.0,61.0,63.0,72,61.0,31.0,61.0,46.0,49.0,58.0
22/06/2021,2,0,91,291.13,296.2,1.46,3.47,101525.93,0.00188,0.0,72.0,55.0,44.0,52.0,42.0,59.0,61.0,61,31.0,61.0,46.0,49.0,58.0,46.0
23/06/2021,3,0,96,292.32,297.9,2.62,3.77,101778.35,5e-05,0.0,61.0,72.0,55.0,44.0,52.0,42.0,59.0,31,61.0,46.0,49.0,58.0,46.0,49.0
24/06/2021,4,0,99,294.72,302.11,2.22,3.88,101950.26,0.0,0.0,31.0,61.0,72.0,55.0,44.0,52.0,42.0,61,46.0,49.0,58.0,46.0,49.0,50.0
25/06/2021,5,0,100,297.89,305.4,2.17,3.19,101736.56,0.0,0.0,61.0,31.0,61.0,72.0,55.0,44.0,52.0,46,49.0,58.0,46.0,49.0,50.0,46.0
26/06/2021,6,0,98,299.2,305.77,3.17,5.79,101346.69,0.0,0.0,46.0,61.0,31.0,61.0,72.0,55.0,44.0,49,58.0,46.0,49.0,50.0,46.0,51.0
27/06/2021,7,0,95,297.62,303.15,4.98,6.86,101233.93,0.0,0.0,49.0,46.0,61.0,31.0,61.0,72.0,55.0,58,46.0,49.0,50.0,46.0,51.0,42.0
28/06/2021,1,0,89,295.04,301.59,2.39,3.38,101516.82,0.0,0.0,58.0,49.0,46.0,61.0,31.0,61.0,72.0,46,49.0,50.0,46.0,51.0,42.0,42.0
29/06/2021,2,0,82,296.51,303.66,1.87,2.84,101570.01,0.0,0.0,46.0,58.0,49.0,46.0,61.0,31.0,61.0,49,50.0,46.0,51.0,42.0,42.0,65.0
30/06/2021,3,0,73,298.41,306.58,2.43,4.57,101442.94,0.0,0.0,49.0,46.0,58.0,49.0,46.0,61.0,31.0,50,46.0,51.0,42.0,42.0,65.0,54.0
01/07/2021,4,0,63,299.09,306.96,2.75,4.51,101509.17,0.0,0.0,50.0,49.0,46.0,58.0,49.0,46.0,61.0,46,51.0,42.0,42.0,65.0,54.0,47.0
02/07/2021,5,0,52,299.76,307.51,3.19,5.18,101506.72,0.0,0.0,46.0,50.0,49.0,46.0,58.0,49.0,46.0,51,42.0,42.0,65.0,54.0,47.0,49.0
03/07/2021,6,0,42,299.01,305.69,3.38,6.37,101492.09,0.0,0.0,51.0,46.0,50.0,49.0,46.0,58.0,49.0,42,42.0,65.0,54.0,47.0,49.0,59.0
04/07/2021,7,0,31,298.76,305.07,3.43,4.25,101510.61,0.0,0.0,42.0,51.0,46.0,50.0,49.0,46.0,58.0,42,65.0,54.0,47.0,49.0,59.0,35.0
05/07/2021,1,0,22,299.67,307.08,3.63,6.75,101306.77,0.0,0.0,42.0,42.0,51.0,46.0,50.0,49.0,46.0,65,54.0,47.0,49.0,59.0,35.0,61.0
06/07/2021,2,0,14,294.2,296.72,3.67,5.89,101375.18,0.0,0.0,65.0,42.0,42.0,51.0,46.0,50.0,49.0,54,47.0,49.0,59.0,35.0,61.0,71.0
07/07/2021,3,0,7,293.35,299.89,2.22,4.03,101674.7,0.0,0.0,54.0,65.0,42.0,42.0,51.0,46.0,50.0,47,49.0,59.0,35.0,61.0,71.0,66.0
08/07/2021,4,0,3,295.28,303.01,2.58,4.06,102081.08,0.0,0.0,47.0,54.0,65.0,42.0,42.0,51.0,46.0,49,59.0,35.0,61.0,71.0,66.0,41.0
09/07/2021,5,0,0,298.76,307.0,2.12,3.13,101858.62,0.0,0.0,49.0,47.0,54.0,65.0,42.0,42.0,51.0,59,35.0,61.0,71.0,66.0,41.0,50.0
